"file","class","kind","method","visibility","static","start_line","end_line","loc","params","complexity_signal","risk_signal","doc_summary","db_read","db_write","transaction","mail","queue","storage","http_external","auth_session","translation","voyager","order_domain","payment","crm_sa","venipak","logging","env_direct","raw_sql"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","decodeJsonAssoc","private","0","4923","4935","13","1","3","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","lookupNumber","private","0","4937","4953","17","1","4","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","cleanLookupScalar","private","0","4955","4967","13","1","3","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","lookupDate","private","0","4969","4980","12","1","3","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","lookupOrderStatusTitle","private","0","4982","5052","71","2","1","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","lookupPaymentStatusTitle","private","0","5054","5096","43","2","1","4","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","normalizeLookupLang","private","0","5098","5106","9","1","2","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","validationError","private","0","5108","5126","19","1","2","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","validationErrorFromDetails","private","0","5128","5146","19","2","2","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","normalizePhoneFields","private","0","5152","5168","17","2","3","0","Normalizes phone values in selected payload paths: keeps optional leading plus and strips all non-digit characters. /","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","sanitizePhoneValue","private","0","5170","5184","15","1","3","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","applyLeadPricingToOrderPayload","private","0","5186","5282","97","4","9","4","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","normalizeLeadBasketTotals","private","0","5284","5320","37","1","5","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","calculateBonusSalePrice","private","0","5322","5330","9","2","2","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveCouponTypeForLead","private","0","5332","5374","43","3","12","4","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","calculateCouponSalePrice","private","0","5376","5505","130","1","30","6","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveCountryPricingContext","private","0","5507","5554","48","1","6","2","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveCountryRowByPhone","private","0","5556","5593","38","1","7","2","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","buildCatalogFromRealSources","private","0","5595","5676","82","3","5","2","","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveHeaderMenuLocalizedValue","private","0","5678","5717","40","4","6","2","","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveServicePriceByPath","private","0","5719","5787","69","2","13","4","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveHeaderMenuItemByServiceId","private","0","5789","5811","23","1","5","0","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveServiceSizePriceMapByPath","private","0","5816","5896","81","1","15","5","@return array<string, float> /","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveSizeMapByGallerySlug","private","0","5901","5918","18","1","3","0","@return array<string, float> /","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveMergedSizeMapByGalleryQuery","private","0","5923","5945","23","1","5","0","@return array<string, float> /","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","hasRequestedGalleryCatalogItem","private","0","5947","5950","4","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveRequestedGalleryCatalogItem","private","0","5952","5961","10","1","2","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveRequestedGalleryCatalogItemReference","private","0","5966","5996","31","2","3","0","@return array{field: string, id: int, provided: bool} /","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveGalleryCatalogItemById","private","0","5998","6014","17","1","2","0","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveSizeMapByGalleryItemRow","private","0","6019","6028","10","1","2","0","@return array<string, float> /","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveServiceSizePriceDetailsByPath","private","0","6033","6127","95","1","18","5","@return array<string, array{current: float, original: ?float, is_discounted: bool}> /","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveSizePriceDetailsByGallerySlug","private","0","6132","6149","18","1","3","0","@return array<string, array{current: float, original: ?float, is_discounted: bool}> /","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveMergedSizeDetailsByGalleryQuery","private","0","6154","6181","28","1","6","0","@return array<string, array{current: float, original: ?float, is_discounted: bool}> /","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveSizePriceDetailsByGalleryItemRow","private","0","6186","6217","32","1","5","0","@return array<string, array{current: float, original: ?float, is_discounted: bool}> /","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","parseSizePriceMap","private","0","6222","6231","10","1","2","0","@return array<string, float> /","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","parseSizePriceDetailsMap","private","0","6236","6290","55","1","11","4","@return array<string, array{current: float, original: ?float, is_discounted: bool}> /","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","gallerySizePricingColumns","private","0","6295","6307","13","0","3","0","@return array<int, string> /","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","isGallerySaleActive","private","0","6309","6326","18","1","4","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","enrichCatalogServicePriceFromSizes","private","0","6328","6351","24","1","3","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveSizeFormat","private","0","6353","6360","8","2","2","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveGalleryItemPriceBySlug","private","0","6362","6379","18","1","3","0","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveMinGalleryPriceByQuery","private","0","6381","6406","26","1","5","0","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","extractMinConfiguredPrice","private","0","6408","6434","27","2","7","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","normalizeMenuPath","private","0","6436","6457","22","1","4","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","buildServiceTagsByPath","private","0","6459","6498","40","1","10","4","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveMenuCategoryName","private","0","6500","6525","26","2","2","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","buildCatalog","private","0","6527","6679","153","1","1","3","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","filterCategoriesByServices","private","0","6681","6690","10","2","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","isGiftCardServiceId","private","0","6692","6695","4","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","isFamilyConstructorServiceId","private","0","6697","6700","4","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","validateGalleryCatalogLeadPayload","private","0","6702","6736","35","1","6","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","validateGiftCardLeadPayload","private","0","6738","6785","48","1","7","4","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveGiftCardNominalMap","private","0","6790","6822","33","0","5","0","@return array<string, array{amount: float, label: string, updated_at: string|null}> /","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","extractGiftCardNominalAmount","private","0","6824","6843","20","1","5","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","normalizeGiftCardNominalKey","private","0","6845","6848","4","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveRequestedGiftCardNominal","private","0","6853","6921","69","1","6","2","@return array{field: string, key: string|null, amount: float|null, label: string|null, raw_provided: bool} /","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveGiftCardServiceStub","private","0","6923","6942","20","0","2","0","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveFamilyConstructorServiceStub","private","0","6944","6959","16","0","2","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","buildGiftCardCatalogService","private","0","6961","7010","50","1","3","2","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","buildFamilyConstructorCatalogService","private","0","7012","7050","39","2","2","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveFamilyConstructorRow","private","0","7052","7061","10","0","2","0","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveFamilyConstructorSizesRaw","private","0","7063","7067","5","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveFamilyConstructorLocalizedValue","private","0","7069","7106","38","3","6","0","","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveGiftCardLocalizedValue","private","0","7108","7140","33","4","5","0","","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveGiftCardWhomLabel","private","0","7142","7151","10","2","2","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","supportedCatalogLocales","private","0","7156","7167","12","0","1","0","@return array<int, string> /","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","normalizeStageId","private","0","7169","7186","18","1","2","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","supportedLeadStageStatuses","private","0","7188","7191","4","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","mapStageIdToOrderStatus","private","0","7193","7196","4","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","mapOrderStatusToStageId","private","0","7198","7201","4","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","resolveOrCreateLeadId","private","0","7203","7303","101","2","13","11","","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0"
"app/Http/Controllers/Api/SaIntegrationController.php","App\Http\Controllers\Api\SaIntegrationController","class","buildEscalationTaskId","private","0","7305","7310","6","3","1","2","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"app/Http/Controllers/Api/SynvolveTestWebhookController.php","App\Http\Controllers\Api\SynvolveTestWebhookController","class","captureOrder","public","0","12","17","6","1","1","2","","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"app/Http/Controllers/Api/SynvolveTestWebhookController.php","App\Http\Controllers\Api\SynvolveTestWebhookController","class","captureManagerMessage","public","0","19","24","6","1","1","2","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"app/Http/Controllers/Api/SynvolveTestWebhookController.php","App\Http\Controllers\Api\SynvolveTestWebhookController","class","latest","public","0","26","52","27","1","3","0","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"app/Http/Controllers/Api/SynvolveTestWebhookController.php","App\Http\Controllers\Api\SynvolveTestWebhookController","class","ensureEnabled","private","0","54","57","4","0","1","2","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"app/Http/Controllers/Api/SynvolveTestWebhookController.php","App\Http\Controllers\Api\SynvolveTestWebhookController","class","capture","private","0","59","89","31","2","1","5","","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"app/Http/Controllers/Api/SynvolveTestWebhookController.php","App\Http\Controllers\Api\SynvolveTestWebhookController","class","readPayload","private","0","91","101","11","1","2","3","","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"app/Http/Controllers/Auth/ConfirmPasswordController.php","App\Http\Controllers\Auth\ConfirmPasswordController","class","__construct","public","0","36","39","4","0","1","0","Create a new controller instance. @return void /","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Auth/LoginController.php","App\Http\Controllers\Auth\LoginController","class","__construct","public","0","45","48","4","0","1","0","Create a new controller instance. @return void /","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Auth/LoginController.php","App\Http\Controllers\Auth\LoginController","class","sendLoginResponse","protected","0","50","59","10","1","1","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Auth/RegisterController.php","App\Http\Controllers\Auth\RegisterController","class","__construct","public","0","30","33","4","0","1","0","Create a new controller instance. @return void /","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Auth/RegisterController.php","App\Http\Controllers\Auth\RegisterController","class","validator","protected","0","42","51","10","1","1","0","Get a validator for an incoming registration request. @param array $data @return \Illuminate\Contracts\Validation\Validator /","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Auth/RegisterController.php","App\Http\Controllers\Auth\RegisterController","class","create","protected","0","53","78","26","1","1","3","","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Auth/RegisterController.php","App\Http\Controllers\Auth\RegisterController","class","registered","protected","0","80","83","4","2","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Auth/VerificationController.php","App\Http\Controllers\Auth\VerificationController","class","__construct","public","0","36","41","6","0","1","0","Create a new controller instance. @return void /","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","__construct","public","0","52","59","8","1","1","1","BasketController constructor. @param ImageSaverService $imageSaverService /","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","save_base64_image2","public","0","61","66","6","0","1","1","","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","delimage","public","0","72","98","27","1","6","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","submitBonuses","public","0","102","111","10","0","1","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","coupon_use","public","0","114","174","61","1","14","6","","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","clearcart","public","1","177","196","20","0","2","2","","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","updateimg","public","0","198","253","56","1","8","5","","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","setmaking","public","0","255","306","52","1","6","2","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","setcoupon","public","0","308","319","12","0","2","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","setdelivery","public","0","321","449","129","1","10","6","","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","getWorkingDays","public","0","451","494","44","3","9","4","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","setuser","public","0","496","622","127","1","9","8","","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","setpay","public","0","624","641","18","1","2","2","","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","get_cart","public","0","644","713","70","0","9","5","","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","get_basket","public","0","715","806","92","0","15","5","","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","reverseTranslateAcrossLocales","private","0","808","818","11","3","3","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","cart","public","0","844","884","41","0","3","3","","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","cart_total_item_counts","public","0","886","915","30","1","5","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","cart_step2","public","0","917","1016","100","0","16","7","","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","cart_step3","public","0","1018","1093","76","0","6","3","","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","cart_step4","public","0","1095","1139","45","0","3","5","","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","get_citys","public","0","1141","1173","33","1","3","2","","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","get_warehouse","public","0","1175","1206","32","1","3","2","","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","render","public","0","1212","1230","19","0","1","0","Display basket page @return \Illuminate\Contracts\Foundation\Application|\Illuminate\Contracts\View\Factory|\Illuminate\View\View /","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","chek_for_empty","private","0","1232","1241","10","1","3","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","update_prices","public","0","1243","1246","4","1","1","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","renderThanksPage","public","0","1248","1396","149","0","10","7","","1","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","addToBasket","public","0","1398","1431","34","0","2","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","removeFromBasket","public","0","1433","1472","40","1","8","4","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","updateCount","public","0","1474","1508","35","1","5","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","replaceItemSize","public","0","1511","1605","95","1","12","4","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","addRecommendedItem","public","0","1607","1685","79","1","7","4","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","getCanvasSizePrice","private","0","1688","1712","25","1","6","0","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","getGalleryItemSizePrice","private","0","1715","1748","34","2","10","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","addToBasketArt","public","0","1750","1786","37","1","4","1","","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/BasketController.php","App\Http\Controllers\BasketController","class","addToBasketInterier","public","0","1837","1936","100","1","8","6","","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
